,Headline,Target
1454,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
1455,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
1456,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
1457,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
1458,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
1459,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
1460,NASA photos of the moon and Earth show that “space is fake.”,false
1461,The entire banking system in Canada is closing down.,false
1462,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
1463,"""Plankton in the Atlantic Ocean is 90% gone.""",false
1464,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
1465,Germany weather maps show media exaggerating effects of climate change.,false
1466,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
1467,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
1468,"Val Demings ""called abolishing the police 'thoughtful.'""",false
1469,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
1470,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
1471,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
1472,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
1473,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
1474,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
1475,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
1476,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
1477,"A cure for cancer, known as a Rife machine, was found in 1934.",false
1478,Baby carrots are soaked in bleach and can cause cancer.,false
1479,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
1480,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
1481,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
1482,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
1483,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
1484,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
1485,NASA photos of the moon and Earth show that “space is fake.”,false
1486,The entire banking system in Canada is closing down.,false
1487,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
1488,"""Plankton in the Atlantic Ocean is 90% gone.""",false
1489,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
1490,Germany weather maps show media exaggerating effects of climate change.,false
1491,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
1492,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
1493,"Val Demings ""called abolishing the police 'thoughtful.'""",false
1494,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
1495,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
1496,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
1497,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
1498,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
1499,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
1500,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
1501,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
1502,"A cure for cancer, known as a Rife machine, was found in 1934.",false
1503,Baby carrots are soaked in bleach and can cause cancer.,false
1504,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
1505,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
1506,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
1507,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
1508,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
1509,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
1510,NASA photos of the moon and Earth show that “space is fake.”,false
1511,The entire banking system in Canada is closing down.,false
1512,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
1513,"""Plankton in the Atlantic Ocean is 90% gone.""",false
1514,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
1515,Germany weather maps show media exaggerating effects of climate change.,false
1516,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
1517,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
1518,"Val Demings ""called abolishing the police 'thoughtful.'""",false
1519,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
