class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season
e;11.51;f;s;y;f;x;;n;6.62;21.74;;;p;;;f;f;;d;w
e;10.62;x;s;n;f;x;;n;6.43;24.76;;;w;;;f;f;;d;u
e;9.91;s;s;n;f;x;;n;6.77;20.76;;;n;;;f;f;;d;w
e;11.8;x;s;r;f;x;;n;7.87;23.87;;;w;;;f;f;;d;a
e;11.7;s;s;r;f;x;;n;8.86;24.89;;;p;;;f;f;;d;w
e;8.71;f;s;u;f;x;;n;5.35;18.77;;;n;;;f;f;;d;a
e;10.61;x;s;u;f;x;;n;6.93;21.93;;;w;;;f;f;;d;a
e;10.11;f;s;r;f;x;;n;9.22;25.52;;;n;;;f;f;;d;a
e;10.58;s;s;y;f;x;;n;5.27;18.35;;;w;;;f;f;;d;w
e;11.02;s;s;r;f;x;;n;6.17;21.05;;;p;;;f;f;;d;w
e;11.86;x;s;r;f;x;;n;8.37;25.78;;;n;;;f;f;;d;w
e;10.98;s;s;r;f;x;;n;8.16;23.53;;;p;;;f;f;;d;u
e;11.91;f;s;y;f;x;;n;7.93;27.08;;;n;;;f;f;;d;u
e;10.57;s;s;n;f;x;;n;5.63;22.57;;;n;;;f;f;;d;w
e;10.44;x;s;u;f;x;;n;6.74;21.61;;;n;;;f;f;;d;a
e;11.98;s;s;u;f;x;;n;7.37;26.88;;;w;;;f;f;;d;w
e;10.34;x;s;u;f;x;;n;5.67;21.76;;;p;;;f;f;;d;u
e;11.38;s;s;r;f;x;;n;7.08;22.89;;;p;;;f;f;;d;w
e;9.86;s;s;u;f;x;;n;6.64;19.86;;;n;;;f;f;;d;a
e;11.88;f;s;u;f;x;;n;6.36;20.05;;;p;;;f;f;;d;u
e;11.44;x;s;n;f;x;;n;5.34;19.64;;;p;;;f;f;;d;a
e;11.59;x;s;r;f;x;;n;6.97;20.13;;;n;;;f;f;;d;w
e;13.31;f;s;u;f;x;;n;7.19;25.38;;;p;;;f;f;;d;a
e;12.34;x;s;n;f;x;;n;9.2;25.14;;;p;;;f;f;;d;a
e;11.6;x;s;n;f;x;;n;7.32;25.53;;;w;;;f;f;;d;w
e;11.36;x;s;n;f;x;;n;6.69;20.68;;;p;;;f;f;;d;a
e;13.39;f;s;u;f;x;;n;7.89;23.36;;;p;;;f;f;;d;u
e;10.25;s;s;n;f;x;;n;7.27;22.42;;;w;;;f;f;;d;w
e;12.47;f;s;u;f;x;;n;7.4;20.87;;;p;;;f;f;;d;a
e;12.73;f;s;y;f;x;;n;8.04;22.77;;;w;;;f;f;;d;u
e;10.74;f;s;n;f;x;;n;6.34;23.66;;;w;;;f;f;;d;w
e;9.48;f;s;u;f;x;;n;5.97;20.65;;;w;;;f;f;;d;u
e;11.59;f;s;n;f;x;;n;8.3;23.67;;;p;;;f;f;;d;w
e;11.85;x;s;n;f;x;;n;8.14;24.22;;;n;;;f;f;;d;a
e;10.36;s;s;y;f;x;;n;6.12;20.68;;;w;;;f;f;;d;a
e;8.83;s;s;r;f;x;;n;4.77;18.82;;;w;;;f;f;;d;w
e;11.63;s;s;n;f;x;;n;5.61;22.12;;;p;;;f;f;;d;u
e;11.17;x;s;u;f;x;;n;7.44;24.68;;;w;;;f;f;;d;w
e;9.79;s;s;n;f;x;;n;5.37;19.91;;;n;;;f;f;;d;a
e;10.0;f;s;r;f;x;;n;6.74;19.6;;;p;;;f;f;;d;u
e;7.79;x;s;u;f;x;;n;4.94;18.96;;;w;;;f;f;;d;u
e;13.29;s;s;u;f;x;;n;8.82;26.8;;;p;;;f;f;;d;w
e;11.56;f;s;y;f;x;;n;6.94;24.73;;;p;;;f;f;;d;a
e;11.26;x;s;r;f;x;;n;7.23;21.4;;;n;;;f;f;;d;w
e;11.07;x;s;u;f;x;;n;5.96;18.03;;;n;;;f;f;;d;w
e;10.52;x;s;y;f;x;;n;7.34;23.6;;;n;;;f;f;;d;w
e;10.41;f;s;r;f;x;;n;6.26;21.22;;;n;;;f;f;;d;a
e;11.0;x;s;r;f;x;;n;6.59;20.79;;;p;;;f;f;;d;u
e;12.0;s;s;u;f;x;;n;7.18;22.83;;;w;;;f;f;;d;a
e;10.67;x;s;r;f;x;;n;6.68;19.78;;;w;;;f;f;;d;a
e;10.8;s;s;y;f;x;;n;6.79;23.76;;;p;;;f;f;;d;w
e;10.47;s;s;r;f;x;;n;7.17;21.59;;;n;;;f;f;;d;u
e;10.78;f;s;u;f;x;;n;7.02;21.22;;;p;;;f;f;;d;w
e;11.21;f;s;y;f;x;;n;8.53;25.3;;;n;;;f;f;;d;u
e;12.63;x;s;u;f;x;;n;9.49;28.69;;;n;;;f;f;;d;a
e;8.48;x;s;n;f;x;;n;5.26;16.56;;;w;;;f;f;;d;u
e;10.26;x;s;r;f;x;;n;4.51;19.57;;;p;;;f;f;;d;a
e;10.38;x;s;u;f;x;;n;7.49;21.32;;;n;;;f;f;;d;u
e;14.11;f;s;r;f;x;;n;9.09;26.64;;;p;;;f;f;;d;w
e;11.38;f;s;n;f;x;;n;8.74;26.42;;;n;;;f;f;;d;w
e;9.92;s;s;y;f;x;;n;5.65;18.78;;;w;;;f;f;;d;a
e;9.22;s;s;y;f;x;;n;6.99;22.23;;;w;;;f;f;;d;w
e;10.82;x;s;y;f;x;;n;6.29;21.95;;;p;;;f;f;;d;a
e;12.31;x;s;y;f;x;;n;7.44;22.22;;;n;;;f;f;;d;w
e;9.56;s;s;y;f;x;;n;7.16;24.24;;;p;;;f;f;;d;a
e;10.62;f;s;r;f;x;;n;7.23;23.38;;;n;;;f;f;;d;u
e;10.53;x;s;n;f;x;;n;7.7;26.9;;;w;;;f;f;;d;w
e;14.17;s;s;n;f;x;;n;8.8;26.56;;;n;;;f;f;;d;w
e;11.7;s;s;y;f;x;;n;7.69;23.87;;;n;;;f;f;;d;w
e;13.11;f;s;n;f;x;;n;9.29;24.48;;;w;;;f;f;;d;w
e;10.13;s;s;n;f;x;;n;8.47;25.39;;;p;;;f;f;;d;u
e;11.37;s;s;n;f;x;;n;5.4;20.8;;;w;;;f;f;;d;u
e;10.45;f;s;y;f;x;;n;6.34;22.42;;;w;;;f;f;;d;u
e;11.27;s;s;y;f;x;;n;7.9;24.61;;;p;;;f;f;;d;w
e;11.13;f;s;r;f;x;;n;6.2;20.92;;;p;;;f;f;;d;w
e;8.62;x;s;u;f;x;;n;6.18;19.9;;;n;;;f;f;;d;w
e;9.58;s;s;u;f;x;;n;6.16;21.72;;;n;;;f;f;;d;a
e;11.93;f;s;y;f;x;;n;8.77;23.31;;;p;;;f;f;;d;w
e;11.6;f;s;u;f;x;;n;5.58;22.64;;;n;;;f;f;;d;a
e;12.06;s;s;r;f;x;;n;8.64;26.36;;;w;;;f;f;;d;w
e;10.74;s;s;u;f;x;;n;7.09;24.75;;;p;;;f;f;;d;a
e;11.92;f;s;r;f;x;;n;7.59;22.49;;;w;;;f;f;;d;w
e;11.65;f;s;y;f;x;;n;7.64;27.2;;;n;;;f;f;;d;a
e;7.61;x;s;n;f;x;;n;4.17;14.5;;;n;;;f;f;;d;u
e;10.8;s;s;n;f;x;;n;7.61;25.44;;;p;;;f;f;;d;w
e;11.59;f;s;u;f;x;;n;6.24;20.31;;;p;;;f;f;;d;w
e;10.41;x;s;y;f;x;;n;7.85;22.2;;;w;;;f;f;;d;w
e;11.22;f;s;r;f;x;;n;8.53;22.79;;;p;;;f;f;;d;w
e;12.54;s;s;n;f;x;;n;7.2;24.61;;;n;;;f;f;;d;a
e;9.91;x;s;y;f;x;;n;7.28;22.17;;;p;;;f;f;;d;u
e;10.97;f;s;y;f;x;;n;8.04;21.58;;;w;;;f;f;;d;u
e;13.11;x;s;n;f;x;;n;7.82;26.56;;;n;;;f;f;;d;w
e;10.95;f;s;y;f;x;;n;6.62;19.16;;;p;;;f;f;;d;u
e;10.13;x;s;r;f;x;;n;6.86;19.27;;;w;;;f;f;;d;a
e;11.24;f;s;r;f;x;;n;7.71;26.0;;;n;;;f;f;;d;a
e;10.51;s;s;r;f;x;;n;6.76;22.9;;;p;;;f;f;;d;a
e;11.05;x;s;r;f;x;;n;7.02;19.85;;;p;;;f;f;;d;u
e;10.02;f;s;n;f;x;;n;6.62;20.2;;;p;;;f;f;;d;w
e;11.23;s;s;r;f;x;;n;8.08;23.22;;;w;;;f;f;;d;w
e;11.53;x;s;u;f;x;;n;5.79;21.23;;;w;;;f;f;;d;u
e;11.09;s;s;n;f;x;;n;6.44;20.58;;;w;;;f;f;;d;a
e;14.53;s;s;n;f;x;;n;8.54;27.96;;;p;;;f;f;;d;a
e;11.76;x;s;n;f;x;;n;6.08;21.79;;;p;;;f;f;;d;a
e;11.29;x;s;u;f;x;;n;7.95;22.11;;;p;;;f;f;;d;u
e;10.01;f;s;y;f;x;;n;6.77;22.8;;;w;;;f;f;;d;a
e;10.44;s;s;n;f;x;;n;6.4;22.49;;;p;;;f;f;;d;w
e;12.44;f;s;n;f;x;;n;6.96;21.79;;;n;;;f;f;;d;u
e;9.68;f;s;n;f;x;;n;7.17;23.5;;;n;;;f;f;;d;u
e;10.05;x;s;y;f;x;;n;4.87;20.69;;;w;;;f;f;;d;w
e;9.56;s;s;y;f;x;;n;6.66;24.05;;;w;;;f;f;;d;a
e;12.4;s;s;u;f;x;;n;5.36;21.1;;;n;;;f;f;;d;a
e;11.51;x;s;y;f;x;;n;6.49;20.07;;;w;;;f;f;;d;w
e;11.96;s;s;n;f;x;;n;8.41;23.95;;;n;;;f;f;;d;w
e;11.77;x;s;n;f;x;;n;5.53;20.14;;;w;;;f;f;;d;a
e;10.26;f;s;n;f;x;;n;7.25;20.61;;;n;;;f;f;;d;a
e;7.89;s;s;n;f;x;;n;4.42;19.77;;;p;;;f;f;;d;u
e;10.45;f;s;r;f;x;;n;6.41;21.21;;;w;;;f;f;;d;u
e;11.49;x;s;r;f;x;;n;6.3;21.6;;;p;;;f;f;;d;u
e;9.59;x;s;r;f;x;;n;5.79;22.48;;;p;;;f;f;;d;a
e;10.62;f;s;y;f;x;;n;7.42;19.47;;;p;;;f;f;;d;a
e;8.15;f;s;n;f;x;;n;5.5;19.67;;;p;;;f;f;;d;w
e;9.1;s;s;n;f;x;;n;5.36;19.05;;;p;;;f;f;;d;u
e;11.14;s;s;y;f;x;;n;8.12;23.95;;;w;;;f;f;;d;w
e;11.7;x;s;r;f;x;;n;7.93;23.49;;;n;;;f;f;;d;a
e;9.66;f;s;r;f;x;;n;7.93;23.25;;;w;;;f;f;;d;w
e;12.35;f;s;n;f;x;;n;8.23;24.95;;;p;;;f;f;;d;u
e;11.29;x;s;r;f;x;;n;7.83;24.6;;;p;;;f;f;;d;a
e;9.59;s;s;y;f;x;;n;6.84;21.65;;;n;;;f;f;;d;a
e;11.18;x;s;y;f;x;;n;7.02;20.37;;;n;;;f;f;;d;w
e;9.53;x;s;y;f;x;;n;5.08;18.59;;;p;;;f;f;;d;w
e;12.4;f;s;y;f;x;;n;8.06;22.05;;;n;;;f;f;;d;u
e;11.84;f;s;u;f;x;;n;8.17;27.7;;;w;;;f;f;;d;u
e;10.95;x;s;u;f;x;;n;5.93;18.5;;;p;;;f;f;;d;a
e;10.17;s;s;u;f;x;;n;5.9;20.01;;;p;;;f;f;;d;a
e;10.95;x;s;n;f;x;;n;6.78;20.81;;;p;;;f;f;;d;w
e;10.98;f;s;r;f;x;;n;6.52;24.89;;;p;;;f;f;;d;a
e;10.25;s;s;u;f;x;;n;8.16;25.72;;;p;;;f;f;;d;w
e;11.1;f;s;r;f;x;;n;7.42;20.96;;;w;;;f;f;;d;a
e;11.09;x;s;r;f;x;;n;6.8;25.57;;;n;;;f;f;;d;a
e;11.77;x;s;r;f;x;;n;7.37;24.21;;;w;;;f;f;;d;a
e;9.74;f;s;n;f;x;;n;7.44;22.26;;;n;;;f;f;;d;w
e;11.45;s;s;y;f;x;;n;5.74;19.81;;;w;;;f;f;;d;a
e;12.46;f;s;y;f;x;;n;8.75;25.58;;;n;;;f;f;;d;a
e;11.13;f;s;r;f;x;;n;7.76;23.14;;;n;;;f;f;;d;u
e;9.2;x;s;u;f;x;;n;6.19;20.15;;;p;;;f;f;;d;u
e;11.29;s;s;u;f;x;;n;7.15;26.53;;;p;;;f;f;;d;a
e;10.16;f;s;r;f;x;;n;7.15;18.95;;;w;;;f;f;;d;a
e;10.15;x;s;u;f;x;;n;7.89;24.37;;;p;;;f;f;;d;a
e;11.47;s;s;u;f;x;;n;6.4;22.3;;;n;;;f;f;;d;u
e;11.89;f;s;y;f;x;;n;7.15;20.85;;;p;;;f;f;;d;w
e;11.38;x;s;n;f;x;;n;7.12;21.22;;;w;;;f;f;;d;a
e;11.14;f;s;r;f;x;;n;7.17;25.02;;;p;;;f;f;;d;u
e;10.59;x;s;u;f;x;;n;6.09;21.06;;;n;;;f;f;;d;u
e;10.93;x;s;u;f;x;;n;6.7;20.37;;;w;;;f;f;;d;u
e;11.58;f;s;y;f;x;;n;7.72;25.42;;;n;;;f;f;;d;u
e;9.93;s;s;y;f;x;;n;6.89;22.54;;;n;;;f;f;;d;u
e;14.29;s;s;r;f;x;;n;7.72;24.57;;;n;;;f;f;;d;a
e;11.68;s;s;y;f;x;;n;6.51;23.51;;;p;;;f;f;;d;w
e;12.52;f;s;r;f;x;;n;7.03;23.07;;;w;;;f;f;;d;u
e;10.14;x;s;y;f;x;;n;7.48;23.67;;;n;;;f;f;;d;a
e;10.66;x;s;y;f;x;;n;6.07;21.93;;;w;;;f;f;;d;u
e;11.83;x;s;n;f;x;;n;7.96;27.64;;;p;;;f;f;;d;w
e;12.42;x;s;n;f;x;;n;8.88;25.66;;;p;;;f;f;;d;u
e;9.75;x;s;u;f;x;;n;5.04;17.76;;;n;;;f;f;;d;w
e;12.66;s;s;r;f;x;;n;7.14;23.64;;;w;;;f;f;;d;w
e;10.72;s;s;u;f;x;;n;6.67;21.25;;;p;;;f;f;;d;a
e;10.91;f;s;y;f;x;;n;6.98;20.27;;;w;;;f;f;;d;u
e;12.48;s;s;n;f;x;;n;5.99;21.41;;;n;;;f;f;;d;a
e;12.34;f;s;u;f;x;;n;7.19;27.09;;;n;;;f;f;;d;w
e;12.84;f;s;y;f;x;;n;8.25;26.65;;;n;;;f;f;;d;w
e;8.52;x;s;r;f;x;;n;4.96;18.07;;;p;;;f;f;;d;u
e;10.97;s;s;r;f;x;;n;7.8;25.72;;;p;;;f;f;;d;a
e;10.5;f;s;r;f;x;;n;4.67;20.27;;;w;;;f;f;;d;a
e;12.15;x;s;y;f;x;;n;8.73;24.23;;;n;;;f;f;;d;a
e;11.58;x;s;n;f;x;;n;6.52;22.37;;;w;;;f;f;;d;a
e;12.95;s;s;u;f;x;;n;8.39;23.97;;;w;;;f;f;;d;u
e;10.78;s;s;r;f;x;;n;6.0;22.55;;;w;;;f;f;;d;u
e;10.72;x;s;y;f;x;;n;7.57;20.23;;;n;;;f;f;;d;u
e;12.17;s;s;y;f;x;;n;6.31;22.9;;;p;;;f;f;;d;a
e;9.46;s;s;y;f;x;;n;7.34;22.84;;;w;;;f;f;;d;w
e;10.8;s;s;u;f;x;;n;6.95;20.51;;;p;;;f;f;;d;w
e;10.07;f;s;n;f;x;;n;5.89;18.97;;;w;;;f;f;;d;u
e;10.39;f;s;r;f;x;;n;6.33;23.14;;;w;;;f;f;;d;w
e;8.98;x;s;y;f;x;;n;7.1;21.96;;;w;;;f;f;;d;w
e;12.01;s;s;n;f;x;;n;6.07;19.24;;;p;;;f;f;;d;u
e;9.8;f;s;y;f;x;;n;6.45;21.08;;;p;;;f;f;;d;u
e;11.33;x;s;n;f;x;;n;7.25;23.57;;;w;;;f;f;;d;a
e;13.11;s;s;n;f;x;;n;7.79;22.58;;;p;;;f;f;;d;a
e;10.18;f;s;r;f;x;;n;6.91;21.9;;;p;;;f;f;;d;w
e;11.72;x;s;r;f;x;;n;7.2;24.01;;;n;;;f;f;;d;a
e;9.8;x;s;n;f;x;;n;7.09;21.54;;;p;;;f;f;;d;u
e;10.2;x;s;y;f;x;;n;7.58;23.87;;;w;;;f;f;;d;u
e;10.69;x;s;u;f;x;;n;7.16;22.41;;;n;;;f;f;;d;a
e;9.04;f;s;y;f;x;;n;4.63;18.08;;;p;;;f;f;;d;a
e;11.79;s;s;r;f;x;;n;8.21;25.59;;;p;;;f;f;;d;a
e;8.95;s;s;r;f;x;;n;4.15;17.89;;;w;;;f;f;;d;u
e;10.4;x;s;y;f;x;;n;5.92;21.44;;;n;;;f;f;;d;u
e;11.1;f;s;n;f;x;;n;8.15;23.68;;;p;;;f;f;;d;w
e;10.81;f;s;u;f;x;;n;8.21;26.84;;;p;;;f;f;;d;a
e;10.82;s;s;r;f;x;;n;6.81;20.25;;;n;;;f;f;;d;w
e;8.89;f;s;u;f;x;;n;5.65;19.85;;;w;;;f;f;;d;u
e;11.29;x;s;y;f;x;;n;6.99;23.59;;;n;;;f;f;;d;w
e;14.57;f;s;y;f;x;;n;9.05;29.8;;;w;;;f;f;;d;w
e;9.08;s;s;r;f;x;;n;5.87;18.24;;;p;;;f;f;;d;a
e;9.54;f;s;y;f;x;;n;5.33;17.28;;;n;;;f;f;;d;w
e;12.26;f;s;n;f;x;;n;8.05;24.33;;;p;;;f;f;;d;u
e;11.48;f;s;y;f;x;;n;6.83;21.87;;;p;;;f;f;;d;u
e;10.35;f;s;r;f;x;;n;6.17;22.54;;;n;;;f;f;;d;w
e;10.1;s;s;u;f;x;;n;6.66;19.82;;;n;;;f;f;;d;w
e;13.28;f;s;r;f;x;;n;6.25;23.34;;;w;;;f;f;;d;u
e;10.86;s;s;r;f;x;;n;6.57;19.25;;;n;;;f;f;;d;w
e;10.22;s;s;r;f;x;;n;6.01;20.13;;;n;;;f;f;;d;a
e;10.62;x;s;y;f;x;;n;7.08;22.39;;;w;;;f;f;;d;w
e;10.69;f;s;r;f;x;;n;6.37;24.44;;;p;;;f;f;;d;u
e;10.23;x;s;r;f;x;;n;5.91;18.13;;;n;;;f;f;;d;a
e;12.69;s;s;n;f;x;;n;9.19;28.73;;;n;;;f;f;;d;a
e;10.7;f;s;y;f;x;;n;5.42;20.7;;;p;;;f;f;;d;w
e;11.93;s;s;y;f;x;;n;7.32;26.92;;;n;;;f;f;;d;w
e;11.76;x;s;y;f;x;;n;7.29;21.47;;;n;;;f;f;;d;w
e;11.29;f;s;n;f;x;;n;7.36;23.94;;;p;;;f;f;;d;a
e;10.74;s;s;r;f;x;;n;7.32;23.61;;;n;;;f;f;;d;u
e;10.01;s;s;n;f;x;;n;5.77;19.59;;;p;;;f;f;;d;a
e;10.5;x;s;u;f;x;;n;5.94;22.9;;;w;;;f;f;;d;a
e;11.04;f;s;u;f;x;;n;7.7;25.6;;;p;;;f;f;;d;a
e;10.2;x;s;y;f;x;;n;7.61;24.71;;;n;;;f;f;;d;w
e;9.89;s;s;u;f;x;;n;7.96;24.02;;;p;;;f;f;;d;a
e;12.1;f;s;n;f;x;;n;6.46;19.94;;;w;;;f;f;;d;u
e;8.66;s;s;u;f;x;;n;7.27;24.13;;;w;;;f;f;;d;a
e;11.18;s;s;y;f;x;;n;7.66;24.12;;;p;;;f;f;;d;a
e;11.28;f;s;y;f;x;;n;6.18;21.68;;;p;;;f;f;;d;w
e;12.04;s;s;n;f;x;;n;7.57;21.95;;;w;;;f;f;;d;a
e;9.3;x;s;n;f;x;;n;7.42;21.36;;;n;;;f;f;;d;u
e;9.74;f;s;y;f;x;;n;6.81;20.49;;;w;;;f;f;;d;u
e;12.07;s;s;y;f;x;;n;5.43;20.97;;;w;;;f;f;;d;a
e;11.15;x;s;y;f;x;;n;6.97;21.43;;;p;;;f;f;;d;u
e;9.22;f;s;u;f;x;;n;6.79;18.93;;;n;;;f;f;;d;w
e;14.15;f;s;u;f;x;;n;8.06;23.9;;;p;;;f;f;;d;u
e;12.32;s;s;y;f;x;;n;7.86;26.24;;;n;;;f;f;;d;a
e;12.41;x;s;r;f;x;;n;8.0;24.03;;;w;;;f;f;;d;a
e;8.63;x;s;r;f;x;;n;4.63;18.76;;;n;;;f;f;;d;a
e;8.91;s;s;y;f;x;;n;7.15;20.97;;;w;;;f;f;;d;u
e;13.37;s;s;u;f;x;;n;7.45;24.13;;;p;;;f;f;;d;w
e;12.88;f;s;y;f;x;;n;8.32;23.01;;;n;;;f;f;;d;w
e;12.41;s;s;u;f;x;;n;6.87;24.17;;;n;;;f;f;;d;a
e;10.43;s;s;r;f;x;;n;7.76;25.76;;;n;;;f;f;;d;a
e;9.4;x;s;u;f;x;;n;7.75;23.67;;;n;;;f;f;;d;u
e;10.16;s;s;u;f;x;;n;6.35;23.22;;;n;;;f;f;;d;a
e;11.53;s;s;u;f;x;;n;6.73;23.14;;;p;;;f;f;;d;u
e;10.76;s;s;u;f;x;;n;5.97;21.61;;;p;;;f;f;;d;u
e;9.85;f;s;r;f;x;;n;6.39;23.75;;;w;;;f;f;;d;w
e;11.45;x;s;n;f;x;;n;8.2;25.38;;;n;;;f;f;;d;a
e;8.78;f;s;u;f;x;;n;7.12;20.95;;;p;;;f;f;;d;w
e;11.96;f;s;r;f;x;;n;8.6;26.58;;;n;;;f;f;;d;w
e;13.92;x;s;r;f;x;;n;8.75;24.9;;;w;;;f;f;;d;w
e;11.23;s;s;y;f;x;;n;5.33;19.84;;;w;;;f;f;;d;u
e;12.41;f;s;n;f;x;;n;6.7;21.45;;;p;;;f;f;;d;w
e;10.53;s;s;n;f;x;;n;7.37;22.57;;;p;;;f;f;;d;w
e;10.11;x;s;u;f;x;;n;7.72;23.25;;;p;;;f;f;;d;u
e;12.0;s;s;u;f;x;;n;8.47;27.3;;;n;;;f;f;;d;u
e;12.19;x;s;n;f;x;;n;7.28;22.75;;;n;;;f;f;;d;w
e;10.79;f;s;r;f;x;;n;7.39;23.69;;;p;;;f;f;;d;u
e;13.83;x;s;r;f;x;;n;8.9;27.54;;;w;;;f;f;;d;a
e;9.51;s;s;n;f;x;;n;6.31;19.6;;;w;;;f;f;;d;a
e;10.55;x;s;n;f;x;;n;7.61;28.2;;;n;;;f;f;;d;a
e;10.82;f;s;u;f;x;;n;6.86;25.48;;;w;;;f;f;;d;u
e;11.49;x;s;u;f;x;;n;8.22;27.19;;;p;;;f;f;;d;w
e;11.85;f;s;n;f;x;;n;7.12;25.59;;;n;;;f;f;;d;a
e;11.46;s;s;n;f;x;;n;8.46;20.25;;;w;;;f;f;;d;u
e;9.9;f;s;y;f;x;;n;6.65;23.87;;;n;;;f;f;;d;w
e;13.73;s;s;y;f;x;;n;7.78;23.71;;;w;;;f;f;;d;a
e;11.36;f;s;r;f;x;;n;5.64;18.56;;;p;;;f;f;;d;a
e;11.85;x;s;n;f;x;;n;6.61;22.43;;;w;;;f;f;;d;u
e;11.35;s;s;u;f;x;;n;7.14;26.43;;;p;;;f;f;;d;a
e;11.23;f;s;n;f;x;;n;6.17;20.4;;;p;;;f;f;;d;u
e;11.29;x;s;n;f;x;;n;7.19;24.27;;;n;;;f;f;;d;w
e;12.69;f;s;n;f;x;;n;7.1;22.86;;;w;;;f;f;;d;u
e;13.07;x;s;n;f;x;;n;6.18;20.03;;;n;;;f;f;;d;w
e;13.14;f;s;n;f;x;;n;8.46;28.15;;;n;;;f;f;;d;w
e;12.56;f;s;n;f;x;;n;7.03;21.76;;;n;;;f;f;;d;u
e;9.91;x;s;n;f;x;;n;6.06;22.77;;;w;;;f;f;;d;w
e;11.53;x;s;r;f;x;;n;5.21;19.74;;;w;;;f;f;;d;a
e;11.76;x;s;u;f;x;;n;7.46;25.13;;;w;;;f;f;;d;u
e;10.92;s;s;y;f;x;;n;7.87;24.05;;;n;;;f;f;;d;w
e;12.47;x;s;n;f;x;;n;5.38;20.55;;;w;;;f;f;;d;a
e;10.96;f;s;r;f;x;;n;7.36;22.84;;;p;;;f;f;;d;a
e;9.87;s;s;r;f;x;;n;7.6;25.04;;;p;;;f;f;;d;w
e;8.35;f;s;u;f;x;;n;6.36;20.48;;;n;;;f;f;;d;w
e;9.18;s;s;n;f;x;;n;5.67;21.54;;;n;;;f;f;;d;u
e;11.85;s;s;r;f;x;;n;8.39;23.59;;;p;;;f;f;;d;u
e;11.04;f;s;u;f;x;;n;8.2;23.88;;;p;;;f;f;;d;w
e;9.43;x;s;r;f;x;;n;5.83;21.49;;;p;;;f;f;;d;w
e;11.35;x;s;n;f;x;;n;7.95;24.93;;;p;;;f;f;;d;w
e;12.81;x;s;u;f;x;;n;7.66;19.99;;;p;;;f;f;;d;a
e;10.97;s;s;u;f;x;;n;6.25;20.67;;;n;;;f;f;;d;u
e;11.16;x;s;y;f;x;;n;7.1;24.1;;;n;;;f;f;;d;u
e;12.56;s;s;u;f;x;;n;7.41;19.81;;;p;;;f;f;;d;a
e;9.08;s;s;n;f;x;;n;6.7;23.37;;;p;;;f;f;;d;a
e;11.13;f;s;r;f;x;;n;7.23;22.13;;;w;;;f;f;;d;a
e;9.05;s;s;y;f;x;;n;6.74;20.13;;;w;;;f;f;;d;a
e;9.26;f;s;u;f;x;;n;6.9;21.12;;;p;;;f;f;;d;a
e;13.02;f;s;r;f;x;;n;7.72;25.17;;;w;;;f;f;;d;u
e;11.95;x;s;u;f;x;;n;7.61;24.28;;;p;;;f;f;;d;a
e;9.54;s;s;r;f;x;;n;6.17;23.27;;;n;;;f;f;;d;u
p;7.99;f;;y;f;x;c;y;7.59;12.48;;;w;;;f;f;;d;a
p;6.69;f;;y;f;x;c;y;6.8;12.1;;;w;;;f;f;;d;u
p;8.97;f;;r;f;x;c;n;7.82;13.96;;;w;;;f;f;;d;u
p;7.47;f;;r;f;x;c;n;5.82;10.92;;;w;;;f;f;;d;a
p;8.35;f;;y;f;x;c;n;6.26;11.62;;;w;;;f;f;;d;a
p;7.12;f;;r;f;x;c;n;6.75;12.59;;;w;;;f;f;;d;a
p;7.26;f;;y;f;x;c;y;6.03;10.86;;;w;;;f;f;;d;u
p;6.54;f;;y;f;x;c;n;6.73;11.03;;;w;;;f;f;;d;u
p;7.35;f;;r;f;x;c;n;7.18;11.31;;;w;;;f;f;;d;a
p;7.0;f;;y;f;x;c;y;5.73;10.49;;;w;;;f;f;;d;u
p;6.27;f;;r;f;x;c;n;6.7;10.66;;;w;;;f;f;;d;a
p;8.8;f;;y;f;x;c;n;6.94;13.77;;;w;;;f;f;;d;a
p;7.62;f;;y;f;x;c;y;5.87;11.22;;;w;;;f;f;;d;u
p;6.3;f;;r;f;x;c;n;6.35;9.56;;;w;;;f;f;;d;u
p;7.39;f;;r;f;x;c;y;6.51;11.62;;;w;;;f;f;;d;a
p;8.45;f;;y;f;x;c;y;6.95;11.9;;;w;;;f;f;;d;u
p;7.28;f;;y;f;x;c;y;6.25;11.17;;;w;;;f;f;;d;u
p;8.91;f;;y;f;x;c;n;6.77;11.41;;;w;;;f;f;;d;a
p;7.04;f;;y;f;x;c;y;6.22;9.55;;;w;;;f;f;;d;a
p;6.7;f;;r;f;x;c;n;6.09;11.42;;;w;;;f;f;;d;a
p;7.69;f;;r;f;x;c;y;6.05;11.49;;;w;;;f;f;;d;u
p;9.16;f;;y;f;x;c;y;7.0;11.42;;;w;;;f;f;;d;a
p;7.75;f;;r;f;x;c;y;5.36;10.56;;;w;;;f;f;;d;a
p;7.07;f;;r;f;x;c;n;6.45;11.25;;;w;;;f;f;;d;u
p;7.37;f;;r;f;x;c;n;6.02;10.87;;;w;;;f;f;;d;a
p;7.48;f;;r;f;x;c;n;4.86;10.06;;;w;;;f;f;;d;u
p;8.15;f;;y;f;x;c;y;7.33;11.97;;;w;;;f;f;;d;u
